0,00 GAZP|248|129|Max Williams A/D | 4|1|1||3 дня падения, 1 дня в
64,80 RTKM|125|171|Max Williams A/D | 8|1|1||2 дня роста, 1 дня в
64,86 LKOH|191|111|Max Williams A/D | 8|1|2||3 дня роста, 1 дня в
64,86 RTKM|110|74|Max Williams A/D |10|1|1||3 дня роста, 1 дня в
64,89 GMKN|94|175|Max Williams A/D |24|1|1||2 дня роста, 1 дня в
64,95 SBER|97|191|Max Williams A/D |19|1|1||2 дня роста, 1 дня в
65,00 NVTK|74|40|Min Williams A/D |20|1|1||4 дня падения, 1 дня в
65,09 GMKN|106|175|Max Williams A/D |18|1|1||2 дня роста, 1 дня в
65,22 GMKN|115|175|Max Williams A/D |15|1|1||2 дня роста, 1 дня в
65,35 SBER|101|191|Max Williams A/D |17|1|1||2 дня роста, 1 дня в
65,42 GMKN|145|107|Min Williams A/D | 9|1|1||3 дня падения, 1 дня в
65,42 GMKN|138|107|Min Williams A/D |10|1|1||3 дня падения, 1 дня в
65,45 SBER|322|191|Max Williams A/D | 3|1|2||2 дня роста, 1 дня в
65,49 GMKN|113|175|Max Williams A/D |16|1|1||2 дня роста, 1 дня в
65,49 SBER|113|191|Max Williams A/D |14|1|1||2 дня роста, 1 дня в
65,59 GMKN|93|175|Max Williams A/D |25|1|1||2 дня роста, 1 дня в
65,61 RTKM|157|171|Max Williams A/D | 6|1|1||2 дня роста, 1 дня в
65,61 LKOH|189|216|Min Williams A/D | 6|1|1||2 дня падения, 1 дня в
65,69 SBER|203|102|Min Williams A/D | 6|1|2||3 дня падения, 1 дня в
65,69 SBER|160|102|Min Williams A/D | 9|1|1||3 дня падения, 1 дня в
65,74 GMKN|108|175|Max Williams A/D |17|1|1||2 дня роста, 1 дня в
65,77 LKOH|159|111|Max Williams A/D |11|1|1||3 дня роста, 1 дня в
65,82 SBER|140|79|Max Williams A/D |11|1|1||3 дня роста, 1 дня в
65,83 SBER|120|191|Max Williams A/D |13|1|1||2 дня роста, 1 дня в
65,87 LKOH|167|216|Min Williams A/D | 7|1|1||2 дня падения, 1 дня в
65,89 GAZP|252|129|Min Williams A/D | 5|1|2||3 дня падения, 1 дня в
65,96 RTKM|194|141|Min Williams A/D |10|1|1||3 дня падения, 1 дня в
66,01 LKOH|153|216|Min Williams A/D | 8|1|1||2 дня падения, 1 дня в
66,05 ROSN|215|221|Min Williams A/D | 6|1|1||2 дня падения, 1 дня в
66,36 RTKM|110|171|Max Williams A/D |10|1|1||2 дня роста, 1 дня в
66,42 LKOH|134|216|Min Williams A/D |10|1|1||2 дня падения, 1 дня в
66,43 LKOH|143|216|Min Williams A/D | 9|1|1||2 дня падения, 1 дня в
66,52 ROSN|337|221|Min Williams A/D | 3|1|2||2 дня падения, 1 дня в
66,67 GAZP|190|129|Min Williams A/D | 9|1|1||3 дня падения, 1 дня в
66,67 NVTK|222|223|Max Williams A/D | 6|1|1||2 дня роста, 1 дня в
66,67 ROSN|111|93|Max Williams A/D |14|1|1||3 дня роста, 1 дня в
66,67 ROSN|155|105|Min Williams A/D |10|1|1||3 дня падения, 1 дня в
66,67 ROSN|148|105|Min Williams A/D |11|1|1||3 дня падения, 1 дня в
66,67 RTKM|279|171|Max Williams A/D | 3|1|2||2 дня роста, 1 дня в
66,67 RTKM|223|141|Min Williams A/D | 7|1|2||3 дня падения, 1 дня в
66,67 SBER|105|191|Max Williams A/D |16|1|1||2 дня роста, 1 дня в
66,82 SBER|224|223|Min Williams A/D | 5|1|1||2 дня падения, 1 дня в
66,90 RTKM|142|171|Max Williams A/D | 7|1|1||2 дня роста, 1 дня в
66,94 LKOH|124|216|Min Williams A/D |11|1|1||2 дня падения, 1 дня в
66,97 SBER|109|191|Max Williams A/D |15|1|1||2 дня роста, 1 дня в
67,01 ROSN|194|221|Min Williams A/D | 7|1|1||2 дня падения, 1 дня в
67,02 SBER|210|191|Max Williams A/D | 6|1|1||2 дня роста, 1 дня в
67,11 NVTK|152|223|Max Williams A/D |11|1|1||2 дня роста, 1 дня в
67,19 SBER|128|223|Min Williams A/D |16|1|1||2 дня падения, 1 дня в
67,21 GAZP|302|183|Max Williams A/D | 3|1|2||2 дня роста, 1 дня в
67,29 GMKN|190|107|Min Williams A/D | 6|1|2||3 дня падения, 1 дня в
67,29 NVTK|159|107|Max Williams A/D |10|1|1||3 дня роста, 1 дня в
67,30 NVTK|159|223|Max Williams A/D |10|1|1||2 дня роста, 1 дня в
67,35 RTKM|98|171|Max Williams A/D |11|1|1||2 дня роста, 1 дня в
67,43 GMKN|308|175|Max Williams A/D | 3|1|2||2 дня роста, 1 дня в
67,48 SBER|123|223|Min Williams A/D |17|1|1||2 дня падения, 1 дня в
67,49 NVTK|203|223|Max Williams A/D | 7|1|1||2 дня роста, 1 дня в
67,50 NVTK|77|40|Min Williams A/D |19|1|1||4 дня падения, 1 дня в
67,57 LKOH|200|111|Max Williams A/D | 7|1|2||3 дня роста, 1 дня в
67,57 LKOH|166|111|Max Williams A/D |10|1|1||3 дня роста, 1 дня в
67,74 LKOH|318|217|Max Williams A/D | 3|1|2||2 дня роста, 1 дня в
67,74 ROSN|158|93|Max Williams A/D | 8|1|2||3 дня роста, 1 дня в
67,86 NVTK|168|223|Max Williams A/D | 9|1|1||2 дня роста, 1 дня в
67,87 GAZP|253|249|Min Williams A/D | 5|1|1||2 дня падения, 1 дня в
67,89 LKOH|167|109|Min Williams A/D | 7|1|1||3 дня падения, 1 дня в
68,00 GMKN|204|175|Max Williams A/D | 6|1|1||2 дня роста, 1 дня в
68,10 LKOH|116|216|Min Williams A/D |12|1|1||2 дня падения, 1 дня в
68,15 SBER|135|223|Min Williams A/D |14|1|1||2 дня падения, 1 дня в
68,16 NVTK|205|201|Min Williams A/D | 5|1|1||2 дня падения, 1 дня в
68,20 GMKN|308|217|Min Williams A/D | 3|1|2||2 дня падения, 1 дня в
68,26 GAZP|230|249|Min Williams A/D | 6|1|1||2 дня падения, 1 дня в
68,42 SBER|133|223|Min Williams A/D |15|1|1||2 дня падения, 1 дня в
68,42 SBER|114|223|Min Williams A/D |19|1|1||2 дня падения, 1 дня в
68,47 LKOH|217|111|Max Williams A/D | 6|1|2||3 дня роста, 1 дня в
68,48 NVTK|184|201|Min Williams A/D | 6|1|1||2 дня падения, 1 дня в
68,53 NVTK|143|223|Max Williams A/D |12|1|1||2 дня роста, 1 дня в
68,57 NVTK|175|201|Min Williams A/D | 7|1|1||2 дня падения, 1 дня в
68,63 SBER|169|102|Min Williams A/D | 8|1|1||3 дня падения, 1 дня в
68,64 SBER|118|223|Min Williams A/D |18|1|1||2 дня падения, 1 дня в
68,79 NVTK|141|223|Max Williams A/D |13|1|1||2 дня роста, 1 дня в
68,79 RTKM|204|141|Min Williams A/D | 9|1|1||3 дня падения, 1 дня в
68,81 LKOH|189|109|Min Williams A/D | 6|1|1||3 дня падения, 1 дня в
68,82 NVTK|186|223|Max Williams A/D | 8|1|1||2 дня роста, 1 дня в
68,82 ROSN|116|93|Max Williams A/D |13|1|1||3 дня роста, 1 дня в
68,84 GMKN|215|217|Min Williams A/D | 5|1|1||2 дня падения, 1 дня в
68,84 SBER|138|223|Min Williams A/D |13|1|1||2 дня падения, 1 дня в
68,89 ROSN|85|45|Max Williams A/D |20|1|1||4 дня роста, 1 дня в
68,92 RTKM|119|74|Max Williams A/D | 9|1|1||3 дня роста, 1 дня в
69,05 ROSN|126|221|Min Williams A/D |13|1|1||2 дня падения, 1 дня в
69,12 SBER|204|223|Min Williams A/D | 6|1|1||2 дня падения, 1 дня в
69,12 LKOH|217|217|Max Williams A/D | 6|1|1||2 дня роста, 1 дня в
69,16 NVTK|168|107|Max Williams A/D | 9|1|1||3 дня роста, 1 дня в
69,23 GAZP|152|78|Max Williams A/D | 8|1|1||3 дня роста, 1 дня в
69,23 ROSN|239|221|Min Williams A/D | 5|1|1||2 дня падения, 1 дня в
69,32 ROSN|176|221|Min Williams A/D | 8|1|1||2 дня падения, 1 дня в
69,52 ROSN|166|105|Min Williams A/D | 9|1|1||3 дня падения, 1 дня в
69,59 ROSN|148|221|Min Williams A/D |11|1|1||2 дня падения, 1 дня в
69,60 NVTK|125|223|Max Williams A/D |16|1|1||2 дня роста, 1 дня в
69,63 GAZP|214|249|Min Williams A/D | 7|1|1||2 дня падения, 1 дня в
69,66 RTKM|89|171|Max Williams A/D |12|1|1||2 дня роста, 1 дня в
69,68 ROSN|155|221|Min Williams A/D |10|1|1||2 дня падения, 1 дня в
69,77 GAZP|202|129|Min Williams A/D | 8|1|1||3 дня падения, 1 дня в
69,77 NVTK|129|223|Max Williams A/D |15|1|1||2 дня роста, 1 дня в
69,82 SBER|169|223|Min Williams A/D | 8|1|1||2 дня падения, 1 дня в
69,88 ROSN|166|221|Min Williams A/D | 9|1|1||2 дня падения, 1 дня в
69,92 NVTK|133|223|Max Williams A/D |14|1|1||2 дня роста, 1 дня в
69,92 ROSN|133|221|Min Williams A/D |12|1|1||2 дня падения, 1 дня в
70,00 NVTK|120|223|Max Williams A/D |17|1|1||2 дня роста, 1 дня в
70,00 SBER|160|223|Min Williams A/D | 9|1|1||2 дня падения, 1 дня в
70,09 GMKN|162|107|Min Williams A/D | 8|1|1||3 дня падения, 1 дня в
70,14 SBER|144|223|Min Williams A/D |12|1|1||2 дня падения, 1 дня в
70,16 GMKN|191|217|Min Williams A/D | 6|1|1||2 дня падения, 1 дня в
70,30 GAZP|202|249|Min Williams A/D | 8|1|1||2 дня падения, 1 дня в
70,49 GAZP|214|183|Max Williams A/D | 5|1|1||2 дня роста, 1 дня в
70,49 ROSN|122|221|Min Williams A/D |14|1|1||2 дня падения, 1 дня в
70,67 SBER|150|223|Min Williams A/D |11|1|1||2 дня падения, 1 дня в
70,76 RTKM|184|171|Max Williams A/D | 5|1|1||2 дня роста, 1 дня в
70,83 LKOH|251|216|Min Williams A/D | 4|1|1||2 дня падения, 1 дня в
70,83 NVTK|136|96|Min Williams A/D | 9|1|1||3 дня падения, 1 дня в
70,89 SBER|151|79|Max Williams A/D |10|1|1||3 дня роста, 1 дня в
70,90 SBER|189|223|Min Williams A/D | 7|1|1||2 дня падения, 1 дня в
70,92 RTKM|215|141|Min Williams A/D | 8|1|1||3 дня падения, 1 дня в
70,97 ROSN|176|93|Max Williams A/D | 7|1|2||3 дня роста, 1 дня в
70,99 RTKM|349|262|Min Williams A/D | 3|1|2||2 дня падения, 1 дня в
71,00 LKOH|200|217|Max Williams A/D | 7|1|1||2 дня роста, 1 дня в
71,05 GAZP|190|249|Min Williams A/D | 9|1|1||2 дня падения, 1 дня в
71,05 NVTK|114|223|Max Williams A/D |18|1|1||2 дня роста, 1 дня в
71,17 LKOH|176|111|Max Williams A/D | 9|1|1||3 дня роста, 1 дня в
71,17 LKOH|111|216|Min Williams A/D |13|1|1||2 дня падения, 1 дня в
71,19 GMKN|177|217|Min Williams A/D | 7|1|1||2 дня падения, 1 дня в
71,43 SBER|154|223|Min Williams A/D |10|1|1||2 дня падения, 1 дня в
71,50 ROSN|200|201|Max Williams A/D | 6|1|1||2 дня роста, 1 дня в
71,62 NVTK|148|201|Min Williams A/D | 8|1|1||2 дня падения, 1 дня в
71,63 RTKM|247|141|Min Williams A/D | 6|1|2||3 дня падения, 1 дня в
71,69 LKOH|166|217|Max Williams A/D |10|1|1||2 дня роста, 1 дня в
71,73 LKOH|191|217|Max Williams A/D | 8|1|1||2 дня роста, 1 дня в
71,73 SBER|235|191|Max Williams A/D | 5|1|1||2 дня роста, 1 дня в
71,75 NVTK|341|223|Max Williams A/D | 3|1|2||2 дня роста, 1 дня в
71,79 ROSN|117|221|Min Williams A/D |15|1|1||2 дня падения, 1 дня в
72,07 ROSN|111|221|Min Williams A/D |16|1|1||2 дня падения, 1 дня в
72,09 GAZP|214|129|Min Williams A/D | 7|1|1||3 дня падения, 1 дня в
72,22 GMKN|162|217|Min Williams A/D | 8|1|1||2 дня падения, 1 дня в
72,32 NVTK|112|223|Max Williams A/D |19|1|1||2 дня роста, 1 дня в
72,33 LKOH|159|217|Max Williams A/D |11|1|1||2 дня роста, 1 дня в
72,58 RTKM|248|262|Min Williams A/D | 6|1|1||2 дня падения, 1 дня в
72,65 NVTK|246|223|Max Williams A/D | 5|1|1||2 дня роста, 1 дня в
72,73 LKOH|176|217|Max Williams A/D | 9|1|1||2 дня роста, 1 дня в
72,73 LKOH|121|217|Max Williams A/D |18|1|1||2 дня роста, 1 дня в
72,79 NVTK|136|201|Min Williams A/D | 9|1|1||2 дня падения, 1 дня в
72,97 RTKM|125|74|Max Williams A/D | 8|1|1||3 дня роста, 1 дня в
73,02 LKOH|126|217|Max Williams A/D |17|1|1||2 дня роста, 1 дня в
73,10 GMKN|145|217|Min Williams A/D | 9|1|1||2 дня падения, 1 дня в
73,18 GAZP|179|249|Min Williams A/D |10|1|1||2 дня падения, 1 дня в
73,33 ROSN|89|45|Max Williams A/D |19|1|1||4 дня роста, 1 дня в
73,39 LKOH|215|109|Min Williams A/D | 5|1|1||3 дня падения, 1 дня в
73,44 LKOH|128|217|Max Williams A/D |16|1|1||2 дня роста, 1 дня в
73,50 LKOH|117|217|Max Williams A/D |19|1|1||2 дня роста, 1 дня в
73,63 ROSN|313|201|Max Williams A/D | 3|1|2||2 дня роста, 1 дня в
73,66 RTKM|271|262|Min Williams A/D | 5|1|1||2 дня падения, 1 дня в
73,76 RTKM|224|141|Min Williams A/D | 7|1|1||3 дня падения, 1 дня в
73,83 GMKN|214|107|Min Williams A/D | 5|1|2||3 дня падения, 1 дня в
73,83 GMKN|177|107|Min Williams A/D | 7|1|1||3 дня падения, 1 дня в
73,86 LKOH|153|217|Max Williams A/D |12|1|1||2 дня роста, 1 дня в
73,86 ROSN|176|201|Max Williams A/D | 7|1|1||2 дня роста, 1 дня в
73,87 LKOH|111|217|Max Williams A/D |21|1|1||2 дня роста, 1 дня в
73,91 LKOH|115|217|Max Williams A/D |20|1|1||2 дня роста, 1 дня в
74,10 LKOH|139|217|Max Williams A/D |14|1|1||2 дня роста, 1 дня в
74,19 ROSN|124|93|Max Williams A/D |12|1|1||3 дня роста, 1 дня в
74,29 GMKN|218|175|Max Williams A/D | 5|1|1||2 дня роста, 1 дня в
74,29 ROSN|176|105|Min Williams A/D | 8|1|1||3 дня падения, 1 дня в
74,33 RTKM|187|262|Min Williams A/D |11|1|1||2 дня падения, 1 дня в
74,44 LKOH|133|217|Max Williams A/D |15|1|1||2 дня роста, 1 дня в
74,59 NVTK|122|201|Min Williams A/D |10|1|1||2 дня падения, 1 дня в
74,62 GAZP|130|249|Min Williams A/D |17|1|1||2 дня падения, 1 дня в
74,74 RTKM|194|262|Min Williams A/D |10|1|1||2 дня падения, 1 дня в
74,77 LKOH|191|111|Max Williams A/D | 8|1|1||3 дня роста, 1 дня в
74,80 GAZP|127|249|Min Williams A/D |18|1|1||2 дня падения, 1 дня в
74,81 GAZP|135|249|Min Williams A/D |16|1|1||2 дня падения, 1 дня в
74,86 RTKM|179|262|Min Williams A/D |12|1|1||2 дня падения, 1 дня в
74,88 RTKM|215|262|Min Williams A/D | 8|1|1||2 дня падения, 1 дня в
75,00 LKOH|144|217|Max Williams A/D |13|1|1||2 дня роста, 1 дня в
75,00 NVTK|116|201|Min Williams A/D |11|1|1||2 дня падения, 1 дня в
75,00 RTKM|224|262|Min Williams A/D | 7|1|1||2 дня падения, 1 дня в
75,00 RTKM|204|262|Min Williams A/D | 9|1|1||2 дня падения, 1 дня в
75,12 LKOH|237|217|Max Williams A/D | 5|1|1||2 дня роста, 1 дня в
75,14 RTKM|173|262|Min Williams A/D |13|1|1||2 дня падения, 1 дня в
75,18 GAZP|141|249|Min Williams A/D |15|1|1||2 дня падения, 1 дня в
75,18 RTKM|248|141|Min Williams A/D | 6|1|1||3 дня падения, 1 дня в
75,24 NVTK|105|201|Min Williams A/D |12|1|1||2 дня падения, 1 дня в
75,27 ROSN|126|93|Max Williams A/D |11|1|1||3 дня роста, 1 дня в
75,70 NVTK|186|107|Max Williams A/D | 8|1|1||3 дня роста, 1 дня в
75,95 GAZP|158|249|Min Williams A/D |12|1|1||2 дня падения, 1 дня в
75,95 ROSN|158|201|Max Williams A/D | 8|1|1||2 дня роста, 1 дня в
75,95 RTKM|158|262|Min Williams A/D |16|1|1||2 дня падения, 1 дня в
76,00 RTKM|150|262|Min Williams A/D |18|1|1||2 дня падения, 1 дня в
76,03 GAZP|146|249|Min Williams A/D |14|1|1||2 дня падения, 1 дня в
76,03 ROSN|146|201|Max Williams A/D | 9|1|1||2 дня роста, 1 дня в
76,04 NVTK|148|96|Min Williams A/D | 8|1|1||3 дня падения, 1 дня в
76,07 GAZP|163|249|Min Williams A/D |11|1|1||2 дня падения, 1 дня в
76,09 GMKN|138|217|Min Williams A/D |10|1|1||2 дня падения, 1 дня в
76,16 GAZP|151|249|Min Williams A/D |13|1|1||2 дня падения, 1 дня в
76,25 RTKM|160|262|Min Williams A/D |15|1|1||2 дня падения, 1 дня в
76,32 RTKM|152|262|Min Williams A/D |17|1|1||2 дня падения, 1 дня в
76,43 ROSN|140|201|Max Williams A/D |10|1|1||2 дня роста, 1 дня в
76,43 RTKM|140|262|Min Williams A/D |20|1|1||2 дня падения, 1 дня в
76,55 RTKM|145|262|Min Williams A/D |19|1|1||2 дня падения, 1 дня в
76,58 LKOH|200|111|Max Williams A/D | 7|1|1||3 дня роста, 1 дня в
76,64 GMKN|191|107|Min Williams A/D | 6|1|1||3 дня падения, 1 дня в
76,64 RTKM|137|262|Min Williams A/D |21|1|1||2 дня падения, 1 дня в
76,65 RTKM|167|262|Min Williams A/D |14|1|1||2 дня падения, 1 дня в
76,68 SBER|261|223|Min Williams A/D | 4|1|1||2 дня падения, 1 дня в
76,69 RTKM|133|262|Min Williams A/D |22|1|1||2 дня падения, 1 дня в
76,74 GAZP|230|129|Min Williams A/D | 6|1|1||3 дня падения, 1 дня в
77,17 GMKN|127|217|Min Williams A/D |12|1|1||2 дня падения, 1 дня в
77,30 RTKM|270|141|Min Williams A/D | 5|1|2||3 дня падения, 1 дня в
77,42 GMKN|245|217|Min Williams A/D | 4|1|1||2 дня падения, 1 дня в
77,45 SBER|189|102|Min Williams A/D | 7|1|1||3 дня падения, 1 дня в
77,51 GAZP|288|249|Min Williams A/D | 4|1|1||2 дня падения, 1 дня в
77,61 NVTK|238|201|Min Williams A/D | 4|1|1||2 дня падения, 1 дня в
77,69 GMKN|130|217|Min Williams A/D |11|1|1||2 дня падения, 1 дня в
78,10 ROSN|194|105|Min Williams A/D | 7|1|1||3 дня падения, 1 дня в
78,45 ROSN|116|201|Max Williams A/D |13|1|1||2 дня роста, 1 дня в
78,49 ROSN|140|93|Max Williams A/D |10|1|1||3 дня роста, 1 дня в
78,70 LKOH|304|216|Min Williams A/D | 3|1|1||2 дня падения, 1 дня в
78,81 GMKN|118|217|Min Williams A/D |15|1|1||2 дня падения, 1 дня в
78,81 GMKN|118|217|Min Williams A/D |16|1|1||2 дня падения, 1 дня в
78,99 GMKN|119|217|Min Williams A/D |14|1|1||2 дня падения, 1 дня в
79,03 ROSN|124|201|Max Williams A/D |12|1|1||2 дня роста, 1 дня в
79,10 ROSN|225|201|Max Williams A/D | 5|1|1||2 дня роста, 1 дня в
79,13 GMKN|115|217|Min Williams A/D |17|1|1||2 дня падения, 1 дня в
79,23 GAZP|248|183|Max Williams A/D | 4|1|1||2 дня роста, 1 дня в
79,25 ROSN|106|201|Max Williams A/D |15|1|1||2 дня роста, 1 дня в
79,28 GMKN|111|217|Min Williams A/D |19|1|1||2 дня падения, 1 дня в
